student_id,study_hours_per_week,attendance_rate,previous_gpa,assignments_completed,tutoring_sessions,sleep_hours,part_time_job,extracurriculars,socioeconomic_index,final_score,grade
1164,6.773006265215541,0.933522604998791,3.516755332308238,95,5,6.028319383891668,1,2,4.61093344940196,67.59,Pass
1165,20.112852160048202,0.7244883927568654,3.3750314919052253,99,3,4.7115615743667,0,1,8.160070262520428,63.93,Pass
1166,27.198762031696365,0.98404732518998,2.830996586110648,94,7,4.968207845832032,1,1,7.872439232466957,91.21,Pass
1167,21.92136409255259,0.7357038244337243,2.937444812923421,76,5,4.34996619650968,0,4,2.2059881308510363,57.19,Pass
1168,17.819545600261797,0.5951170450888464,3.4445908076293366,100,3,7.511355133082085,1,4,1.796671473067608,57.8,Pass
1169,17.97377170832643,0.6660170672061609,2.9346037940668492,61,6,6.6102771739098145,0,4,9.173385489047527,48.24,Average
1170,19.26707779390154,0.9482973944008327,3.3424105328567886,72,4,7.10465480686063,0,2,5.81957550068048,71.32,Pass
1171,18.794642948933827,0.7812922186475999,2.6215106794756897,61,2,6.783518099845579,0,2,8.720208435543316,37.66,Average
1172,16.405957119846878,0.734205524421128,3.587190243144368,87,1,7.698004087466552,0,3,1.5233600850976103,64.28,Pass
1173,15.521005519759381,0.8192021871023346,2.9924714355596103,85,3,7.733094880537363,1,1,5.738640548694672,45.61,Average
1174,14.687034360502388,0.8602139283401055,2.916431166163524,81,2,7.051481000482929,0,4,5.854838631186127,48.88,Average
1175,11.23017705566662,0.9340878579082954,2.0379633467727807,62,4,7.124104535912878,0,1,8.74631829287935,29.36,At-Risk
1176,13.59662461566613,0.9738199075871512,2.972173512581025,94,6,7.172037626054005,0,0,1.8784899840673677,61.26,Pass
1177,6.535215929023073,0.7568277625053098,2.3008270495033294,71,2,8.670139542200648,0,2,3.1640100730831837,14.45,At-Risk
1178,14.508301866026251,0.6408742776701555,2.4170303640829034,83,3,4.594481741407067,0,3,4.6588448249831185,34.43,Average
1179,10.057044464245413,0.750384180665207,2.310774623010327,64,2,6.195374926061742,0,0,8.792573278779479,16.78,At-Risk
1180,9.482053413921145,0.8312336607899464,2.1602590408604647,79,6,8.038313552228148,1,1,9.449949835635103,40.63,Average
1181,15.899470755767393,0.6843489288547268,4.0,98,1,8.329482997930118,1,2,9.93452157634265,55.29,Pass
1182,21.960011431722997,0.6851418902125949,3.5988034371930415,98,8,7.512640100221967,0,4,9.632741378126694,88.61,Pass
1183,19.591583030011563,0.8412545457859864,3.9522205012865568,72,3,6.779047589794555,1,0,1.0534758025991897,68.34,Pass
1184,7.147496981884115,0.7941617178115459,2.0662629882666614,100,6,9.233871649207355,0,2,1.4293750730848482,36.37,Average
1185,10.051859317148313,0.8039356394493904,2.8427522499465354,71,1,7.21337409990853,0,1,2.328461372418298,25.85,At-Risk
1186,19.70385593994108,0.7089805598359917,2.0238954248775425,72,4,7.036943188211556,0,1,4.139758870932458,34.08,At-Risk
1187,10.087563032308452,0.7723519142953079,2.3825830736817615,69,1,8.598142375651548,0,0,8.469262278882628,18.47,At-Risk
1188,13.876834250014877,0.6890920226878036,2.249123809950055,92,0,7.570661361668418,0,0,9.033905758019324,21.84,At-Risk
1189,17.75026049512276,0.9068238093349744,3.543750403864937,99,0,8.12779626662703,1,0,2.6815096566512473,59.14,Pass
1190,10.158277725681824,0.9242299201668503,2.562262193138944,75,4,8.268366800079491,1,3,6.576977364577378,28.45,At-Risk
1191,15.526877530729799,0.5784574565314288,3.4410276002164095,94,4,6.553034053131884,0,4,9.25625786558749,60.6,Pass
1192,8.329872525408977,0.6884586967769109,3.1624725337531108,62,4,9.121278174836714,0,2,5.173585623381887,31.57,At-Risk
1193,11.99316178024393,0.6204164893891906,4.0,64,2,4.045455866888725,1,1,1.9318921475750557,40.08,Average
1194,16.598909670712686,0.7219971278711723,1.9123334661161655,85,3,4.624411710631289,0,1,5.1203228507616245,37.02,Average
1195,7.035031332341654,0.7899874436251567,3.555539943872079,70,3,6.183742453273236,1,4,4.382154120592515,34.44,Average
1196,17.202373689801995,0.6260425736361764,3.4878645222404363,66,4,6.491967332470292,0,0,6.198921964594063,54.55,Pass
1197,14.901811005366595,0.6893768224249625,2.215972697183779,69,7,7.435149629722581,0,0,4.947928159663933,33.55,At-Risk
1198,17.762449772085738,0.6795251153502202,3.4042800018838957,93,0,6.1726665549887905,0,1,1.1561133416834615,53.79,Pass
1199,16.119570670323306,0.8248720795278733,3.001686977815737,62,3,6.985697932032611,1,4,9.94597960072304,42.83,Average
1200,21.82070214986922,0.8083213204443501,2.6635142440279553,67,4,6.753828792918649,1,1,5.891862139575139,42.47,Average
